Account ID,Account Name,Brand Name,# of Branches,Sector,Contact Person
882930,_____ ____ _____ _______ _________,,2,,
589753,____ ____ ____ ______ _________,,1,,
535497,_____ _____ ______ _________,,1,,
234006,____ ______ ____,,1,,
536457,____ ___ ___ ______ _________,,1,,
947556,____ ____ ______ _________,,1,,
672421,____ _____ ________ ________,,3,,
660708,____ ___ ____ ______ _________,,2,,
863014,____ ______ ______ ______ _______,,1,,
959442,_____ ____ ____ ______ _______,,1,,
325045,____ ____ ______ _______ ________,,1,,
411362,_____ ________ ______ ______ _______,,1,,
766602,stage,,1,,
127833,Alruz Alarabi Kitchen,,1,,
377272,_____ ____ __ ___ _______,,6,,
461064,matabekh om alshaek alhadeeth,,1,,
893913,___ ______ _____ ________,,1,,
988384,___ ____ _________ _______,,1,,
281261,_____ ____ ______ _______ ______ _______,,1,,
716013,____ _____ _________ _______,,1,,
575952,_____ _____ ______ ______ _______,,1,,
176607,_____ ____ ______ _______,,1,,
571603,____ ____ _____ ______ _______,,4,,
551447,Chief Alaa,,1,,
927683,____ ____ _______ ______ _________,,4,,
551348,____ _____ _____ ______ _______,,1,,
379524,____ ____ ____ ________,,1,,
503919,____ ___ ___ ______ _________,,1,,
441741,____ ________ ______ _______ _______,,2,,
748860,____ _____ ______ ______ _________ ____ ___ ____,,1,,
935765,_____ _____ ______ ________,,4,,
637394,____ ____ ______ ______ _________,,1,,
390458,____ ___ ______ ______ _______ ___ ____ _____,,1,,
880010,_____ ___ _____ _______ _______,,1,,
458499,____ _______ _______ _______,,1,,
550231,____ ____ ______ ______ _______ (___ ____),,2,,
340039,_____ _____ ________ ______ _______,,1,,
234772,_____ _____ ______ _________,,1,,
907778,_____ _____ _______,,1,,
536919,200 Lounge & Res.,,1,,
368354,_____ ____ ____ ____ ______ _____ ________,,1,,
418546,____ ___ ______ ________ _______ _______ ____ ___ ____,,1,,
247056,____ _____ ______ ______ _______,,1,,
654479,____ _____ ____ __ ___ __ _____ ______ _______,,1,,
162518,____ ___ _____ ______ _________,,2,,
869186,____ ____ ____ ______ _________,,1,,
581020,_____ ____ ______ _________,,2,,
384687,____ ______ _____ ______ _______ _______,,1,,
932168,___ _______ ______ _________,,2,,
694678,Balaha Sweets,,1,,
334576,____ _____ ________ ____ ___ ____ (___ ____),,4,,
732524,_____ _____ ______ _______,,1,,
931240,____ _____ _______ ______ _________,,1,,
868005,____ _____ ______ ______ _______,,3,,
132835,_____ ____ ____ _____ ______ _______,,1,,
187310,____ ____ ____ ____ ______ _______ _______,,1,,
870863,____ ___ ___ _______ _______,,1,,
670808,7 Dates,,1,,
441827,____ ____ _____ __ ____ ______ ______ _______,,2,,
621342,____ ___ _____ ______ _______,,1,,
763837,____ ____ ______ _________,,2,,
313207,____ _______ _______ ________ ________ ___ _____ ____,,1,,
331668,____ ___ _______ ______ _______,,1,,
761442,____ _______ ______ ______ _______,,4,,
808118,_____ ___ ____ ______ _______,,1,,
687733,____ ____ _____ ______ _________,,1,,
468552,_____ ________ ____ ______ _______,,1,,
461126,____ ____ ____ ______ _______,,1,,
674502,_____ _____ _______ ________,,2,,
713985,The Dough Source,,2,,
822900,____ ______ _____ ________,,1,,
129948,____ ___ ____ ______ _________,,1,,
821603,_____ ___ _______ ______ _______,,1,,
470424,____ _____ _______ ______ _______,,1,,
268047,_____ ____ _______ ______ _______,,1,,
111524,_____ ____ ______ ______ _________,,2,,
655838,____ _____ ____ ______ _______,,1,,
852900,_____ _________ _________ ____ _______ ______ _______,,1,,
101567,____ _____ _____ _____ _______ ______ _______,,1,,
953250,____ ____ _____ ________,,4,,
705331,____ ____ ____ _____ ________ (___ ____),,1,,
370501,____ ______ ______ _______,,2,,
460427,_____ ____ ______ _______,,2,,
280548,____ ___ ______ ______ _______,,1,,
421963,____ _____ ____ __ ____ ________ ______ _________,,1,,
447093,____ _______ ______ _________,,2,,
802186,_____ ____ _____ ______ _______,,1,,
154930,____ ____ _______ ____ ___ ____,,5,,
488527,_____ ____ ______ _______,,1,,
365802,_____ _____ ____ ________,,1,,
941588,Coffee Station,,1,,
340560,_____ ______ ______ ______ _______,,2,,
941787,_____ ____ ____ _______ ________,,1,,
399347,____ _____ ____ ____ _____ _______ _______,,1,,
694911,_____ ____ ________,,1,,
304425,____ _____ ____ ____ ____ ______ _________,,1,,
165090,_____ ____ ______ _______,,1,,
583719,_____ ____ _______ ____ ________ __ ___ _____ _______,,1,,
912481,Dukan,,1,,
204731,_____ ____ ______ _________,,1,,
289012,____ ____ ___ _______,,1,,
668375,____ _____ _____ ______ _______,,2,,
393119,_____ ___ ____ ______ _________,,1,,
219592,Cow Cafe,,1,,
661967,____ ___ _______,,1,,
442008,_____ ________ ______ ______ _______,,1,,
802703,_____ _____ ___ ____ ______ ______ _________,,1,,
742766,____ _____ ______ _________,,1,,
371524,_____ _____ ______ ________,,1,,
228796,___ ___ _____ ______ ______,,3,,
802588,____ ______ _______ ______ _________,,2,,
782862,____ ____ ______ _________ ____ ___ ____,,1,,
362582,____ ____ ______ _________,,1,,
311179,_____ ___ ____ ____ ____ ______ ________,,1,,
122969,_____ _______ ____ ____ _______ _______,,2,,
135477,_____ ____ _______ ______ _______,,1,,
741181,____ _____ ___ ______ _________,,1,,
107459,_____ ____ ____ ________,,1,,
216824,____ _____ ___ ______ _________,,2,,
414741,____ ____ ___ ______ _________,,1,,
884234,_____ ______ _______ ______ _______,,1,,
758314,____ ______ ______ ______ _______,,1,,
115021,____ ___ ____ ____ ______ ______ _________,,1,,
417042,_____ ____ ____ _______ _ _________,,1,,
752395,____ ___ ___ ______ _______,,1,,
273897,____ _______ _______ ______ _________,,1,,
195882,____ ____ _ ____ ______ _______,,1,,
337180,_____ ___ _____ _______,,1,,
356601,____ _____ _____ ______ _________,,3,,
886035,____ ___ ______ _________,,2,,
817527,____ ___ ___ ______ _________,,1,,
472878,____ __ _______ ______ _______ ____ _____ ______,,1,,
673858,____ _______ ___ ______ _________,,4,,
399156,_____ ____ _______ ______ _______,,1,,
203787,____ ____ _______ ________,,1,,
338522,____ _______ ________ ________,,2,,
287331,____ _____ ______ ______ _______,,2,,
432027,____ ______ ______ _______,,5,,
793893,____ _____ ___ ______ _________ ____ ___ ____ (____ ___ ____),,2,,
387172,_____ ____ ___ ____ __ _____ ______ _________,,3,,
682518,____ ___ ____ ______ _________,,1,,
802722,_____ _______ _____ _______ ______ ______ _________,,3,,
732936,_____ _____ ______ ______ _______,,1,,
311716,____ _____ ____ ______ _________,,4,,
937022,_____ ______ ________,,1,,
532054,_____ ____ ____ _____ _______ ______ _______,,1,,
734118,____ _____ ___ ________,,5,,
995222,____ ____ ______ _________,,1,,
362810,____ ____ ______ _______,,1,,
725038,____ ______ ______ ______ _________,,1,,
544085,_____ ____ ________ ______ _________,,2,,
549126,_____ _______ ______ _______,,2,,
316631,____ ___ _______ ______ _______,,2,,
203024,_____ ___ ______ ______ _______,,1,,
498565,Olya Cafe,,1,,
996789,_____ ___ _______ ______ _______,,1,,
794556,____ ____ _____ _______ ________,,1,,
356674,Entertainment Innovation Co .Ltd,,1,,
296412,_____ _______ ___ ____ ____ ______ ________,,1,,
154431,____ ____ ____ __ ____ ___ _____ ______ _________,,1,,
440014,____ ____ _____ ______ _______,,1,,
868271,____ _____ ______ _________,,2,,
350544,____ _____ ______ ______ _______,,1,,
802652,_____ ___ _____ _________ ________,,1,,
340381,_____ ___ ____ _______ _____ _______,,1,,
743874,____ ____ ____ ____ ____ ______ _________,,1,,
270701,___ ___ ____ ______ _________,,2,,
559872,____ _______ _______ ______ _________,,1,,
274058,____ ___ ____ ______ _______,,2,,
389560,_____ __ ________ ______ _______,,1,,
930764,____ _____ ______ ______ _______,,1,,
360268,____ ____ _____ ____ ______ _______,,2,,
611837,____ ____ _____ ______ _________,,2,,
534145,____ ________ ______ _________,,1,,
680930,_____ ___ _________ ______ _______,,1,,
744254,_____ ____ ____ ______ _______,,1,,
660163,____ ____ ________ ______ _______ ___ ____,,1,,
771059,____ ____ _ _____ _______ _______,,1,,
578090,_____ _____ ______ _________,,1,,
419904,_____ _______ ______ _______,,1,,
273564,_____ ___ ____ ______ _______,,1,,
383401,_____ _____ __ _________ __ _______ _______ ______ _______,,1,,
410938,Establishment LAZHAR ESSAGHIRA For flowers,,1,,
766830,_____ ________ ________ ______ _______,,1,,
562531,____ ______ _______ ________,,1,,
117080,____ __ __ ______ _________,,1,,
518605,_____ _____ ____ ____ ____ ______ _______,,1,,
435232,____ ____ _____ ______ _______,,1,,
494748,____ _____ _____ ______ _________,,1,,
794106,____ _____ _____ _______ ________,,1,,
643458,____ _____ _____________ ____ ___ ____,,1,,
198867,____ ____ ____ ______ _________,,1,,
111585,____ _____ ____ ___ ______ ______ _______,,3,,
634585,____ _____ _______ ______ _______,,1,,
784184,____ ___ ____ _______ _______,,2,,
510240,_____ ______ ______ _______ _______,,1,,
565588,_____ _____ _______,,1,,
559743,____ _____ ______ ________ ____ ___ ____ ( ___ ____),,1,,
155304,____ ___ ______ ______ _______,,1,,
694065,_____ ____ ___ _______ ______ _________,,1,,
529440,Mefan coffee,,1,,
583908,_____ ___ _____ _______,,1,,
433252,____ ____ ___ ______ _________,,1,,
619471,___ ___ ___ ______ _________,,1,,
553033,____ ____ ______ _________,,1,,
155072,_____ _____ ________ ________,,1,,
308650,_____ ____ ______ _______,,1,,
430825,____ _____ ______ _______ ___ ____,,1,,
718294,____ _____ _______ ______ _______,,1,,
712973,____ ____ ________ _______ ________,,1,,
101436,_____ ____ __ ____ __ ____ ______ ________,,1,,
887135,____ ___ ____ ______ _______,,1,,
413570,_____ ____ _____ ______ _______,,1,,
716925,Good Flavors Investment Co.,,1,,
478951,Lebanon Cherries,,1,,
494547,____ ____ _____ ______ _______,,1,,
467100,____ ___ ____ ____ ___,,1,,
411594,_____ _____ _______ ____ _____ ______ _______,,2,,
898383,_____ ___ _______ _______,,2,,
774058,____ _____ ________ ______,,2,,
622396,____ ____ ____ ____ _____ ______ _________,,2,,
539883,____ _______ ________ ______ _______,,1,,
272054,____ ______ _______ ________,,1,,
966939,_____ ____ _____ ________,,1,,
656593,_____ ______ _______ ______ _________,,1,,
658295,_____ ______ _____ ______ _________,,1,,
230671,____ ____ _____ ______ _______,,1,,
368152,____ _____ _______ ________,,1,,
758788,____ ____ _____ ______ _______,,0,,
494887,____ ____ ________ ________ ___ ____,,1,,
973944,_____ ___ _______ ______ ________,,1,,
267256,Diviso Coffee,,1,,
654778,____ ____ ___ ______ _________,,1,,
742001,_____ ____ ___ ______ _______,,1,,
313829,_____ ____ ___ ______ ________,,2,,
604765,____ _______ _______ _______,,1,,
257407,____ ___ _______ ______ _________,,1,,
931009,____ _____ _____ ______ _______,,1,,
461022,____ ___ ____ ______ _________,,1,,
384168,Test Account Self Serve- 000000003,,0,,
938399,_____ _________ ____ ____ _____ ________,,1,,
867064,_____ ____ ____ ____ _____ ________,,1,,
144204,____ _____ ______ ______ _________,,1,,
345787,Moment Burger,,1,,
473704,Juice Time - MU Company Ltd.,,1,,
531115,____ ____ ____ ____ _______ ______ _________,,1,,
675374,____ __ ____ __ _________ ___________,,1,,
950383,____ _______ ________ ______ _______,,1,,
216793,_____ _____ ______ _______,,3,,
442835,Sounds & Fog Lounge - Shisha,,1,,
911050,____ ____ ______ _______ _______,,1,,
358501,____ _______ _______ ______ _________,,3,,
681952,Shawerma Shanb,,1,,
995773,____ ______ _____ ________,,2,,
127697,Establishment KHATT ELLIMON LASSAER AL-TASIJA,,1,,
170989,_____ ___ ____ ______ _______,,1,,
447491,____ ____ ______ ____ ______ ______ _________,,1,,
210161,Shay Tamam,,1,,
414716,____ ____ ______ ______ _________,,2,,
222610,_____ _____ ______ _________,,1,,
678075,_____ ___ ______ _______,,1,,
396186,_____ _____ ____ ____ _____ ________,,1,,
886847,_____ ____ ______ ______ ______ _______,,1,,
559061,1Kilo,,1,,
990348,_____ ____ ____ ______ _______,,1,,
415905,LRhakeem,,0,,
814922,____ ____ __ ___ _____,,1,,
425194,____ _____ _______ ______ _________,,1,,
273925,____ ____ ____ ______ _______,,1,,
645171,Cu Cafe,,1,,
531831,____ _____ _______ ______ _______,,1,,
405716,____ ______ _______ _______,,0,,
185327,____ ___ _______ ______ _______,,2,,
863272,____ _____ _______ ____ ___ ____,,1,,
986298,Old Village Cafe,,1,,
806106,____ _____ ___ ____ ______ _______,,1,,
951475,_____ ____ ____ _______ _______,,1,,
862915,_____ _______ ______ ________,,1,,
874980,____ ____ ______ _________,,2,,
568409,____ ________ ________ _______ _______,,1,,
327412,BARAHA RESTAURANT,,1,,
738207,GC - caitring,,1,,
130929,Tox,,1,,
703650,____ _____ ______ _______,,1,,
984486,____ ____ _______ ______ _________,,1,,
646892,____ ____ ______ _______,,1,,
913299,Shrimp Restaurant,,1,,
701318,_____ ____ _____ _______,,0,,
134882,Shahi Alwared,,1,,
875794,_____ ___ ______ _________,,1,,
445539,Radical food,,0,,
294818,Shawerma al reef,,0,,
731238,Billion Cafe,,0,,
619852,Booka,,1,,
477154,Cancun mexican Grill,,1,,
600909,____ ____ _____ _______ _______,,1,,
733527,_____ _____ ________ ________,,2,,
527799,____ _____ ____ ______ _________,,1,,
550352,____ ____ ____ ______ _______,,1,,
218309,_____ ____ ___ _____ _ _______,,1,,
431541,Rawdh Cafe,,1,,
479066,Mistika Caffe,,1,,
465175,____ ____ _______ ________,,1,,
836257,_____ _____ ____ ______ _________,,2,,
956503,_____ ___ ________ ______ _______,,2,,
552012,____ _____ ____ ___ ________ ______ _________,,1,,
997974,____ ______ _______,,2,,
845818,____ ________ ______ _________ _______,,3,,
134727,____ _____ ______ ______ _______ - NAYADUAR,,1,,
890370,____ _ _____ ____ ______ _________,,1,,
982274,____ ___ ______ ______ _______,,2,,
107487,Kawphi,,3,,
311336,Volume Coffee,,3,,
643518,____ ____ ______ _________,,1,,
647470,_____ _____ _______ ______ _______,,1,,
223071,____ ____ ______ _______,,1,,
644224,____ ____ ______ ______ _______,,1,,
779014,Abucci Chocolates,,1,,
757830,____ ___ _______ _______,,2,,
458888,_____ ____ ____ ______ _________,,2,,
491480,Juice & More,,1,,
637462,____ ______ ______ ______ _______,,1,,
250938,____ ____ ______ ______ _______,,1,,
301530,2 _____ ____ ___ ______ _________,,1,,
970559,____ _____,,5,,
855750,____ _____ ____ _____ ______ _______,,1,,
207489,3 _____ ____ ___ ______ _________,,1,,
614293,_____ ____ ___ ______ _________,,1,,
471756,____ ___ ______ ______ _______ ___ ____,,1,,
983368,____ _____ ______ ______ _______,,1,,
277050,_____ ______ ________ ______ _______,,1,,
570806,_____ ___ ___ ________,,1,,
821622,_____ ___ ___ ____ __ ____ ______ _________,,1,,
680866,____ _____ ___ ______ _______,,1,,
424562,_____ _____ _________ ______ _______,,1,,
341507,NDFA ICE CREAM,,1,,
325634,____ ___ ____ _______ _______,,1,,
882804,Lele Gifts,,1,,
574942,____ _____ _____,,1,,
264048,_____ ____ ____ _________ ______ ______ _______,,1,,
691823,____ ___ ________ ______ _________,,2,,
606180,_____ ___ ______ _________,,1,,
898042,____ ____ ____ _______ _______,,1,,
688251,____ _____ _______ ______ _______,,1,,
785905,____ ____ _______ _______,,1,,
400767,_____ ___ ___ ______ _________,,1,,
218926,____ ____ _ ____ _________ ____ ___ ____,,1,,
634757,_____ ____ ___ ______ _______,,1,,
322899,_____ _____ _____ ______ _______,,1,,
579642,_______ ____ ___ _______,,1,,
856516,____ ____ ___ ______ _________,,1,,
439978,____ ____ _____ __ ______ _________,,1,,
511710,____ ___ ____ ______ _______,,1,,
386083,___ ___ _____ ______ _________,,1,,
774649,_____ ______ ___ ______ _______,,1,,
229126,____ ______ _______ _______ - Umbrella Cafe,,3,,
125705,_____ __ ___ ________,,1,,
576739,_____ ____ ____ ____ ____ _______ _______,,1,,
296618,_____ ____ _________ ________,,1,,
516080,____ _____ _______ ______ _________,,1,,
310656,____ ____ _______ ______ _______ ___ ____,,1,,
273027,Melting,,1,,
781955,____ _____ _____ ______ _________,,8,,
509167,Boulevard Trading Company Ltd.,,2,,
740395,____ _____ ______ ______ _______,,1,,
334024,_____ ____ ______ ______ _______,,1,,
504206,_____ ___ ___ _______ ______ _______,,3,,
672723,___ ____ ____ ______ _________,,1,,
619563,_____ __________ ________ ______ _______,,10,,
850850,____ ____ ______ ___ ___ ______ _______,,3,,
811394,____ _____ ____ ______ _________,,2,,
763661,____ ____ ____ ______ _______,,1,,
864046,Saleh AlHamed,,1,,
949997,____ ____ ______ ______ _________,,1,,
175706,_____ _____ _______ _______,,3,,
914121,____ ___ ______ ______ _________,,1,,
226767,____ _______ ______ ______ _________,,1,,
180998,____ _____ _ _____ ______ _________,,1,,
655297,_____ ______ _________ ______ _________,,1,,
524412,japaness tast,,1,,
506948,____ ____ ___ ____ ______ _________,,1,,
103612,Shabiyaat Alam Ali,,2,,
647352,Nema Alsayd Bahar Lelhalawyat,,1,,
464859,_____ ____ ______ ______ _______,,2,,
503610,Resturant Alrawas,,1,,
154861,____ ____ ___ ___ __ ____ _____ ______ _______,,1,,
616223,____ ____ _____ _______,,1,,
815199,____ _____ ____ ______ _________,,1,,
680368,Fatoor Al saadah,,1,,
594359,____ ___ __ ___ ______ _______,,1,,
883757,____ ____ ___ __ ____ ______ ______ _________,,1,,
980883,_____ ______ _______ ______ _______,,2,,
832270,____ ____ ______ ______ _______,,2,,
108983,Hasad AlBun Mahmasa,,1,,
363301,_____ ______ _______ ______ _________,,1,,
592900,____ ____ ______ ______ _______,,1,,
788158,Balqees Restaurants,,1,,
870578,____ _____ ____ ____ ______ _________,,1,,
752612,_____ ___ ____ ____ ________ ______ _______,,1,,
553166,_____ _______ ______ _______,,1,,
734050,___ ____ _______ ________,,1,,
604700,Ramesses Restaurants,,2,,
228938,____ ____ ______ _________,,1,,
230028,____ ___ ___ ________,,1,,
206960,____ _____ ____ _______ _______,,2,,
165982,_____ ___ ______ _________,,2,,
504183,____ _____ ______ ______ _________,,1,,
841985,____ __ _______ ______ _________,,1,,
784680,_____ ____ ___ __ ____ _______ ______ _________,,2,,
427328   ,_____ ____ _____ ______ _______,,2,,
127658,____ ______ _______ ______ _______,,3,,
268271,_____ ____ ______ ______ _________,,1,,
435270,____ ____ _______ ________,,1,,
285046,____ ____ _______ _______ ____ ___ ____,,2,,
840731,____ _________ ____ ____ __ ____ _______,,1,,
672323,____ ____ ___ _______ ______ _________,,1,,
879382,____ _____ _____ ___,,2,,
723091,Sea Bucket,,1,,
638653,_____ ___ _______ _______ _______,,5,,
428631,____ _______ ______ ________,,2,,
491757,____ ______ ______ _______,,3,,
723152,Lubiba,,1,,
321715,Dilek,,1,,
412263,_____ ____ ____ __ _____ ______ ________,,1,,
786049,____ ___ ____ ________ ___ ____,,1,,
233481,____ ___ _______ ______ _________,,1,,
869788,_____ ____ ____ _______ __ ____ ______ _________,,2,,
884308,____ ___ ______ _______,,1,,
670179,____ ____ _______ _______,,5,,
457227,_____ ____ ________ ______ _________,,1,,
796922,_____ _____ ____ ____ ______ ______ _________,,1,,
660791,____ ____ _____ ______ _________ ____ ___ ____,,2,,
720171,_____ _______ _____ ____ _______ ______ _______,,1,,
549559,____ ___ ____ _______ _______,,1,,
649173,____ ___ ___ ______ _______,,1,,
430769,____ ____ ____ ______ _______,,2,,
240853,___ ____ ____ _______,,1,,
137471,_____ ______ ______ ______ _________,,2,,
131675,____ ___ ____ ______ _________,,2,,
464609,_____ ___ ______ _________,,1,,
957720,_____ ____ _____ ______ _______,,2,,
704940,Blue Bird,,1,,
529099,_____ ___ ___ ______ _________,,1,,
783862,____ ____ _____ ______ _______,,1,,
216913,_____ ___ ___ ___ ______ _________,,6,,
727882,_____ ____ ______ _______,,1,,
681809,____ ____ ______ ______ _______,,1,,
615013,____ ___ ___ ________,,3,,
518579,____ ____ ___ ______ _________,,2,,
245459,____ _____ ____ ____ ______ _______,,1,,
688307,aziz sandwitch,,2,,
238336,____ ___ ___ ________,,3,,
522964,____ _____ _____ _______,,1,,
284961,_____ ___ _______ ________,,1,,
537058,_____ ____ _____,,1,,
397085,_____ _____ _____ ______ _________,,1,,
879024,____ _____ ___ ______ _______,,1,,
820579,____ ____ ______ ______ _______,,1,,
722990,_____ ______ _______ _______,,1,,
342556,____ ____ ______ ______ _________,,1,,
286169,____ ____ ___ ____ ______ _______,,1,,
731686,_____ ___ ___ ______ _________,,2,,
214644,____ ____ ______ _________,,1,,
389393,_____ _______ _________ _______ _______ ______ _______,,1,,
402726,_____ _____ ______ ______ _______,,2,,
306336,____ ________,,1,,
483002,____ _______ ________ ______ _______,,1,,
731371,____ ________ _______ _______,,1,,
297377,______ _______ __________ _________ ______ ____ ___ ____,,1,,
396721,Demonorasgarden,,0,,
862406,____ ____ ______ _______ ____ ___ ____,,1,,
150049,____ ___ ___ ______ _________,,1,,
746980,____ _______ _________ ___ _________ ______ ____ ___ ____,,1,,
997361,____ ______ ______ ______ _______,,9,,
725317,____ ______ ______ _______,,2,,
398282,Crepuccino Cafe,,1,,
498868,____ _____ _______,,1,,
739702,____ ____ ______ _________,,1,,
530023,_____ ____ ____ _______ _______ ______ ______ _________,,4,,
900404,_____ ____ ______ ______ _______,,1,,
754144,____ _____ ______ _______ ____ ___ ____,,2,,
813282,____ ____ ___ _______,,3,,
290464,____ _____ ______ _________,,1,,
487947,_____ _____ ___ ______ _________,,1,,
155384  ,_____ ______ ______ _______,,1,,
111551,____ ____ ______ _______ (____ ___ ____),,3,,
470464,_____ ____ ___ __ ______ _____ ______ _______,,1,,
215653,____ ___ ______ ______ _______,,1,,
760449,_____ _____ ______ _______ _______,,3,,
656407,_____ _____ ____ ____ ____ ______ _______,,1,,
178363,.____ ____ ________ ______ _______,,2,,
885260,____ _______ ____ ______ _________,,1,,
541777,____ ____ _______ ______ _______,,1,,
409624,CDW,,3,,
904470,____ ___ ______ ______ _______,,2,,
226823,___ _______ _______ ________,,1,,
626383,_____ ____ ___ __ ____ _______ ________,,2,,
895139,_____ ____ __ _______ __ ____ ______ ______ _________,,1,,
278040,Shawrma Top,,3,,
676665,Country Way,,1,,
654295,____ _____ ___ ______ _______,,3,,
512801,____ ____ ___ ______ _________,,2,,
223511,_____ ___ ______ ______ _______,,1,,
825485,____ ____ ____ ______ _______,,1,,
128306,_____ ____ _____ ______ _________,,3,,
829434,Lost cafe 1 and 2,,2,,
421343,____ ____ ___ ____ __ _____ ______ _________,,1,,
317960,FireFly Riyadh,,2,,
764315,____ ____ ___ ______ _______,,1,,
707487,_____ _____ ____ __ ____ _______ ______ _______,,1,,
102423,_____ ___ _________ __ _______ ______ ________,,1,,
986327,____ ____ ___ ___ _______ ______ _________,,1,,
270240,_____ ____ ______ _________,,1,,
575264,____ _______ _______ ______ _______,,1,,
747014,_____ ___ ____ ____ ______ ________,,1,,
175913,_____ ___ ______ ________,,1,,
719992,____ ____ _______ ______ _________,,2,,
638699,____ _____ ______ ________,,4,,
830005,____ _______ _______ ________,,2,,
260254,_____ _________ ____ __ ____ ______ ______ _______,,3,,
886677,____ _______ ______ _______ _______,,1,,
949312,_____ _____ ______ _________,,1,,
772346,____ _____ _____ _______ _______ ___ ____ (___ ____),,1,,
371939,____ ______ ______ _______,,1,,
706928,_____ ____ ____ ________,,1,,
223253,____ ____ ___ _____ ______ _______,,1,,
792018,Burger Here,,1,,
540709,____ ___ ______ _______,,1,,
808474,____ _____ ______ ______ _________,,2,,
784918,____ ____ ______ _________,,1,,
247657,____ ___ _____ ______ _________,,1,,
368822,_____ ____ ____ __ _______ _______ ______ _______,,1,,
333867,Effect Coffee,,1,,
359521,____ ____ _____ ________,,2,,
690454,_____ ____ ______ _______,,2,,
814255,shawarma arabiano,,1,,
146243,____ ___ _______ ________,,3,,
675185,Alqsrain,,2,,
420985,____ ________ ______ _______,,1,,
233061,Ayon leela,,1,,
523057,____ _______ _______ _______,,2,,
690933,______ ______ _______,,8,,
778274,____ ____ _______ _______ ________,,7,,
881379,____ ______ _____ ______ _______,,1,,
253949,_____ _____ ______ ______ _______,,1,,
152615,_____ _________ _________ _______ _______ ______ _________,,1,,
980351,____ _______ ___ ________,,2,,
602802,____ _____ ______ _______,,1,,
285522,____ ____ ____ ______ _________,,1,,
888310,Best Car,,1,,
583516,M A Cafe,,1,,
372096,_____ ______ _________,,1,,
715818,____ _____ ______ ______ _______ - Bakehouse,,1,,
899084,____ ______ _____ ______ _________,,1,,
336190,____ _____ ____ ______ ______ _________,,1,,
800193,_____ ___ ___ ____ _______ ______ _________,,1,,
130375,____ _____ ______ _______,,1,,
232002,____ _______ ________ _______,,1,,
960350,_____ _____ ______ ______ _________,,1,,
362338,Rotisserie Peri,,1,,
751683,____ ___ ____ ______ _________,,1,,
101137,_____ _____ ____ ______ _______,,2,,
293252,____ ______ _______ ______ _______,,1,,
869777,____ ____ ______ _______ _______,,1,,
254720,Arekat Am Qassem,,2,,
161941,_____ ____ ___ ______ _______,,1,,
643419,_____ ___ ______ _________,,6,,
277574,____ ____ ______ _______,,1,,
992129,_____ ____ ______ _________,,1,,
646885,____ _______ _____ ______ _______,,1,,
192890,Big Ray Restaurant,,1,,
433382,____ ____ ______ _______ ______ _______,,1,,
794527,Ems,,1,,
340561,ya zeen company,,1,,
994012,____ ____ ____ ____ _______ _______,,2,,
255212,____ ____ ______ ______ _________ ____ ___ ____,,1,,
396943,_____ ____ __ ___ __ ____ ______ ______ _______,,0,,
907413,Voluntas Lounge,,1,,
212307,____ ____ _______ ________,,1,,
398772,____ ___ ____ ______ _______,,1,,
123711,____ ______ ____ ______ _______,,2,,
867620,_____ _______ _______ ________,,1,,
533618,_____ ___ ____ _______,,1,,
896439,____ ____ ______ _______ ____ ___ ____,,1,,
710332,_____ _______ _____ ____ _______ ______ _______,,1,,
849158,____ ___ ____ _______ _______,,1,,
299866,____ ___ ____ ______ _________,,1,,
233683,____ ____ ___ ______ _________,,2,,
451623,____ ____ ______ _________,,1,,
477855,_____ ___ ____ _______ ______ _________,,1,,
311945,Karak addres,,1,,
768005,____ _______ _________ ______ _______,,1,,
612601,Politano,,0,,
744315,_____ _____ ___ ______ _______,,1,,
907187,____ ___ _______ _______ _______,,1,,
879298,____ _______ ____ ______ _______,,1,,
121868,Bakermeen,,1,,
838620,____ ____ ___ ______ _______,,1,,
340909,____ ___ _____ ___ ______ ______ _______,,1,,
106921,____ _____ _____ _______,,1,,
178487,alReef Food Company Limited.,,0,,
230053,_____ ____ ______ ____ _____ ___ ______ _______,,1,,
453364,____ ____ ________ ______ _______,,1,,
686508,____ _____ ________ ____ ___ ____,,1,,
931746,_____ ___ ________ ______ _________,,2,,
238367,____ _____ ______ ______ _______ ____ ___ ____,,5,,
844124,____ _____ _______ ______ _______,,1,,
431173,____ _____ _______ _______ __________ ________ ____ ___ ____,,2,,
641992,I Like It Est to Serve Meals,,0,,
949637,____ ___ ___ ______ _________,,1,,
898611,____ _____ ____ __ ____ ______ _______,,1,,
139994,____ ___ ______ _______,,1,,
957698,_____ _____ ______ _______,,1,,
223372,_____ ______ _____ ______ _______,,1,,
756810,____ _____ ___ ______ _______,,1,,
444176,___ ___ _____ _______,,0,,
814072,MUCH,,1,,
402695,____ ___ ______ ______ _______ ____ ___ ____,,2,,
777358,____ ____ ______ _________,,1,,
328227,_____ _____ ___ __ ____ ______ ______ _________,,1,,
980675,____ ____ ___,,1,,
779843,____ _____ ___ ______ _________,,1,,
538216,Sidamo,,2,,
428446,_____ _______ ________ ______ _______,,1,,
110817,Alkhabsa,,1,,
793468,____ ______ ______ _______ _______,,1,,
797741,____ ___ _____ _________ ________,,5,,
925229,____ _____ ______ _______ _______.,,1,,
119124,_____ _____ ____ ______ _________,,1,,
417222,____ _____ ______ _________,,1,,
952085,____ ______ _______,,1,,
